Id,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_7,VALUE_8
22873,2378.52000000000,1286.96000000000,29523.60000000000,1520.08000000000,3041.68000000000,0.00000000000,2830.16000000000,0.00000000000
22874,12312.96000000000,7389.36000000000,9686.92000000000,3068.56000000000,3462.40000000000,3353.80000000000,1307.04000000000,0.00000000000
22875,17079.52000000000,10036.60000000000,5555.08000000000,3857.08000000000,3483.80000000000,0.00000000000,568.96000000000,0.00000000000
22876,7481.20000000000,3113.44000000000,20352.64000000000,2393.56000000000,3876.60000000000,0.00000000000,3363.60000000000,0.00000000000
22877,997.96000000000,923.60000000000,19010.88000000000,3232.28000000000,4978.96000000000,0.00000000000,11437.32000000000,0.00000000000
22878,804.12000000000,611.00000000000,24599.56000000000,3161.32000000000,4089.28000000000,0.00000000000,7315.72000000000,0.00000000000
22879,684.76000000000,0.00000000000,37150.60000000000,289.60000000000,5.56000000000,0.00000000000,2450.48000000000,0.00000000000
22880,1091.48000000000,0.00000000000,11051.68000000000,291.72000000000,0.00000000000,27229.32000000000,916.80000000000,0.00000000000
22881,1324.56000000000,0.00000000000,5755.68000000000,227.04000000000,0.00000000000,29538.44000000000,3735.24000000000,0.00000000000
22882,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40581.12000000000,0.00000000000,0.00000000000
22883,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40580.96000000000,0.00000000000,0.00000000000
22884,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40581.08000000000,0.00000000000,0.00000000000
22885,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40580.96000000000,0.00000000000,0.00000000000
22886,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40581.08000000000,0.00000000000,0.00000000000
22887,0.00000000000,0.00000000000,3476.40000000000,73.44000000000,0.00000000000,36391.92000000000,639.24000000000,0.00000000000
22888,891.40000000000,76.56000000000,17568.76000000000,2079.12000000000,189.64000000000,16048.64000000000,3726.84000000000,0.00000000000
22889,9868.40000000000,11066.04000000000,10066.88000000000,3399.72000000000,3541.16000000000,0.00000000000,2638.88000000000,0.00000000000
22890,11414.76000000000,13369.64000000000,5257.64000000000,3497.76000000000,4659.60000000000,0.00000000000,2381.56000000000,0.00000000000
22891,11116.60000000000,9875.96000000000,8065.32000000000,4468.36000000000,4900.48000000000,0.00000000000,2154.36000000000,0.00000000000
22892,13282.00000000000,13944.60000000000,5501.20000000000,3803.80000000000,3649.72000000000,0.00000000000,399.60000000000,0.00000000000
22893,13155.20000000000,13280.56000000000,4365.56000000000,4227.64000000000,5537.64000000000,0.00000000000,14.48000000000,0.00000000000
22894,14001.52000000000,12630.12000000000,3879.60000000000,4198.72000000000,5527.64000000000,0.00000000000,343.36000000000,0.00000000000
22895,13469.00000000000,13045.04000000000,4722.40000000000,3668.04000000000,5252.08000000000,0.00000000000,424.40000000000,0.00000000000
22896,14773.72000000000,12054.92000000000,5042.72000000000,2433.40000000000,5447.32000000000,0.00000000000,828.92000000000,0.00000000000
22897,10300.36000000000,14378.04000000000,5316.96000000000,2960.80000000000,7456.60000000000,0.00000000000,168.20000000000,0.00000000000
22898,11871.88000000000,11270.60000000000,4581.28000000000,3872.12000000000,8608.52000000000,0.00000000000,376.60000000000,0.00000000000
22899,10664.84000000000,13003.00000000000,3184.68000000000,2784.72000000000,10818.52000000000,0.00000000000,125.28000000000,0.00000000000
22900,15720.04000000000,12789.84000000000,2971.44000000000,1950.84000000000,5688.88000000000,0.00000000000,1460.00000000000,0.00000000000
22901,16662.16000000000,10750.76000000000,4325.76000000000,1382.56000000000,4756.44000000000,1709.20000000000,994.16000000000,0.00000000000
22902,18256.48000000000,12117.64000000000,3241.32000000000,1770.80000000000,4863.20000000000,7.60000000000,323.96000000000,0.00000000000
22903,15829.68000000000,7029.72000000000,713.88000000000,294.92000000000,211.92000000000,16500.96000000000,0.00000000000,0.00000000000
22904,13760.24000000000,21310.16000000000,1455.44000000000,558.36000000000,3302.72000000000,69.36000000000,124.68000000000,0.00000000000
22905,10364.92000000000,9823.20000000000,1392.64000000000,78.64000000000,155.08000000000,18766.56000000000,0.00000000000,0.00000000000
22906,4523.44000000000,466.20000000000,981.88000000000,487.44000000000,159.16000000000,33887.04000000000,75.84000000000,0.00000000000
22907,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40581.00000000000,0.00000000000,0.00000000000
22908,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40581.04000000000,0.00000000000,0.00000000000
22909,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40581.04000000000,0.00000000000,0.00000000000
22910,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40581.00000000000,0.00000000000,0.00000000000
22911,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40581.04000000000,0.00000000000,0.00000000000
22912,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40483.84000000000,0.00000000000,0.00000000000
22913,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40356.84000000000,0.00000000000,0.00000000000
23210,11197.96000000000,11.20000000000,13383.08000000000,558.52000000000,5.44000000000,0.00000000000,11812.28000000000,3637.60000000000
23212,16184.48000000000,6061.08000000000,7002.12000000000,1028.64000000000,3398.04000000000,0.00000000000,6931.68000000000,0.00000000000
